Code,Country,Year,Series,Value
232,Eritrea,2019,Threatened Species: Plants (number),6.00
232,Eritrea,2020,Threatened Species: Plants (number),6.00
232,Eritrea,2021,Threatened Species: Plants (number),6.00
232,Eritrea,2004,Threatened Species: Total (number),34.00
232,Eritrea,2010,Threatened Species: Total (number),97.00
232,Eritrea,2015,Threatened Species: Total (number),113.00
232,Eritrea,2018,Threatened Species: Total (number),130.00
232,Eritrea,2019,Threatened Species: Total (number),138.00
232,Eritrea,2020,Threatened Species: Total (number),143.00
232,Eritrea,2021,Threatened Species: Total (number),154.00
233,Estonia,2004,Threatened Species: Vertebrates (number),8.00
233,Estonia,2010,Threatened Species: Vertebrates (number),8.00
233,Estonia,2015,Threatened Species: Vertebrates (number),11.00
233,Estonia,2018,Threatened Species: Vertebrates (number),15.00
233,Estonia,2019,Threatened Species: Vertebrates (number),15.00
233,Estonia,2020,Threatened Species: Vertebrates (number),15.00
233,Estonia,2021,Threatened Species: Vertebrates (number),15.00
233,Estonia,2004,Threatened Species: Invertebrates (number),4.00
233,Estonia,2010,Threatened Species: Invertebrates (number),3.00
233,Estonia,2015,Threatened Species: Invertebrates (number),6.00
233,Estonia,2018,Threatened Species: Invertebrates (number),7.00
233,Estonia,2019,Threatened Species: Invertebrates (number),7.00
233,Estonia,2020,Threatened Species: Invertebrates (number),7.00
233,Estonia,2021,Threatened Species: Invertebrates (number),8.00
233,Estonia,2004,Threatened Species: Plants (number),0.00
233,Estonia,2010,Threatened Species: Plants (number),0.00
233,Estonia,2015,Threatened Species: Plants (number),0.00
233,Estonia,2018,Threatened Species: Plants (number),2.00
233,Estonia,2019,Threatened Species: Plants (number),17.00
233,Estonia,2020,Threatened Species: Plants (number),26.00
233,Estonia,2021,Threatened Species: Plants (number),27.00
233,Estonia,2004,Threatened Species: Total (number),12.00
233,Estonia,2010,Threatened Species: Total (number),11.00
233,Estonia,2015,Threatened Species: Total (number),17.00
233,Estonia,2018,Threatened Species: Total (number),24.00
233,Estonia,2019,Threatened Species: Total (number),39.00
233,Estonia,2020,Threatened Species: Total (number),48.00
233,Estonia,2021,Threatened Species: Total (number),50.00
234,Faroe Islands,2004,Threatened Species: Vertebrates (number),11.00
234,Faroe Islands,2010,Threatened Species: Vertebrates (number),13.00
234,Faroe Islands,2015,Threatened Species: Vertebrates (number),14.00
234,Faroe Islands,2018,Threatened Species: Vertebrates (number),22.00
234,Faroe Islands,2019,Threatened Species: Vertebrates (number),23.00
234,Faroe Islands,2020,Threatened Species: Vertebrates (number),24.00
234,Faroe Islands,2021,Threatened Species: Vertebrates (number),27.00
234,Faroe Islands,2004,Threatened Species: Invertebrates (number),0.00
234,Faroe Islands,2010,Threatened Species: Invertebrates (number),0.00
234,Faroe Islands,2015,Threatened Species: Invertebrates (number),0.00
234,Faroe Islands,2018,Threatened Species: Invertebrates (number),0.00
234,Faroe Islands,2019,Threatened Species: Invertebrates (number),0.00
234,Faroe Islands,2020,Threatened Species: Invertebrates (number),0.00
234,Faroe Islands,2021,Threatened Species: Invertebrates (number),0.00
234,Faroe Islands,2004,Threatened Species: Plants (number),0.00
234,Faroe Islands,2010,Threatened Species: Plants (number),0.00
234,Faroe Islands,2015,Threatened Species: Plants (number),0.00
234,Faroe Islands,2018,Threatened Species: Plants (number),1.00
234,Faroe Islands,2019,Threatened Species: Plants (number),4.00
234,Faroe Islands,2020,Threatened Species: Plants (number),5.00
234,Faroe Islands,2021,Threatened Species: Plants (number),5.00
234,Faroe Islands,2004,Threatened Species: Total (number),11.00
234,Faroe Islands,2010,Threatened Species: Total (number),13.00
234,Faroe Islands,2015,Threatened Species: Total (number),14.00
234,Faroe Islands,2018,Threatened Species: Total (number),23.00
234,Faroe Islands,2019,Threatened Species: Total (number),27.00
234,Faroe Islands,2020,Threatened Species: Total (number),29.00
234,Faroe Islands,2021,Threatened Species: Total (number),32.00
238,Falkland Islands (Malvinas),2004,Threatened Species: Vertebrates (number),21.00
238,Falkland Islands (Malvinas),2010,Threatened Species: Vertebrates (number),18.00
238,Falkland Islands (Malvinas),2015,Threatened Species: Vertebrates (number),18.00
238,Falkland Islands (Malvinas),2018,Threatened Species: Vertebrates (number),17.00
238,Falkland Islands (Malvinas),2019,Threatened Species: Vertebrates (number),17.00
238,Falkland Islands (Malvinas),2020,Threatened Species: Vertebrates (number),18.00
238,Falkland Islands (Malvinas),2021,Threatened Species: Vertebrates (number),19.00
238,Falkland Islands (Malvinas),2004,Threatened Species: Invertebrates (number),0.00
238,Falkland Islands (Malvinas),2010,Threatened Species: Invertebrates (number),0.00
